brand,series,collection,productName,subTitle,productId,imageUrl
Chanel/香奈儿,J12,,J12 瑞表 白色 H2570,石英|29mm,155470,https://sr.aihuishou.com/image/2117483390768122546.png
Chanel/香奈儿,J12,,J12 瑞表 白色 H5700,自动机械|38mm,123964,https://sr.aihuishou.com/image/2117483394497207228.png
Chanel/香奈儿,J12,,J12 瑞表 白色 H0968,石英|33mm,123567,https://sr.aihuishou.com/image/2117483391569466861.png
Chanel/香奈儿,J12,,J12 瑞表 白色 H2180,石英|38mm,140586,https://sr.aihuishou.com/image/2117483387277291486.png
Chanel/香奈儿,J12,,J12 瑞表 黑色 H3101,自动机械|41mm,182707,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/8387664134138456421.png
Chanel/香奈儿,J12,,J12 瑞表 白色 H0970,自动机械|38mm,39394,https://sr.aihuishou.com/image/5200574231015727724.png
Chanel/香奈儿,J12,,J12 瑞表 黑色 H0940,自动机械|41mm,182108,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/4979676683900568041.png
Chanel/香奈儿,J12,,J12 瑞表 黑色 H0950,自动机械|38mm,152907,https://sr.aihuishou.com/image/2117483389518337226.png
Chanel/香奈儿,J12,,J12 瑞表 白色 H0967,石英|33mm,42020,https://sr.aihuishou.com/image/3857521932775674967.png
Chanel/香奈儿,J12,,J12 瑞表 黑色 H6346,石英|33mm,168400,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/7227911985872335280.png
Chanel/香奈儿,J12,,J12 瑞表 白色 H7419,石英|33mm,185663,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/649106964142915175.png
Chanel/香奈儿,J12,,J12 瑞表 蓝色 H9657,自动机械|33mm,187203,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/4885039265149735861.png
Chanel/香奈儿,PREMIERE,,PREMIERE 瑞表 黑色 H0451,石英|26.1mm,123852,https://sr.aihuishou.com/image/2117483393714405618.png
Chanel/香奈儿,PREMIERE,,PREMIERE 瑞表 白色 H1639,石英|20x26mm,168401,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/2879693809157901676.png
Chanel/香奈儿,PREMIERE,,Premiere 瑞表 黑色 H7022,石英|26.1mm,185167,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/8404219146068528128.png
Chanel/香奈儿,BOY · FRIEND,,BOY · FRIEND 瑞表 黑色 H6585,石英|34.6mm,182706,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/1075209922106565048.png
GUCCI/古驰,G-GUCCI,,G-GUCCI 欧美表 黑色 YA125409,石英|32mm,166239,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/5156045310106237149.png
GUCCI/古驰,INTERLOCKING G,,INTERLOCKING G 欧美表 黑色 YA133212,石英|42mm,182632,https://sr.aihuishou.com/image/1589850047438379703.png
GUCCI/古驰,INTERLOCKING G,,INTERLOCKING G 欧美表 黑色 YA142320,石英|41mm,185420,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/5057885033246365381.png
GUCCI/古驰,INTERLOCKING G,,INTERLOCKING G 欧美表 黑色 YA142513,石英|29mm,185661,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/2947954597594228575.png
GUCCI/古驰,LE MARCHÉ DES MERVEILLES,,LE MARCHÉ DES MERVEILLES 欧美表 蓝色 YA126462,石英|38mm,187370,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/1894497347321421042.png
GUCCI/古驰,LE MARCHÉ DES MERVEILLES,,LE MARCHÉ DES MERVEILLES 欧美表 红绿色 YA126487,石英|38mm,183466,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/275274402183412477.png
GUCCI/古驰,I-GUCCI,,I-GUCCI 欧美表 黑色 YA114103,石英|49mm,183923,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/1486960286861234842.png
GUCCI/古驰,GRIP,,GRIP 欧美表 金色 YA157403,石英|35mm,187372,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/1290785769188269502.png
GUCCI/古驰,GRIP,,GRIP 欧美表 金色 YA157420,石英|35mm,184331,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/4242121503836814210.png
GUCCI/古驰,GRIP,,GRIP 欧美表 金色 YA157402,石英|35mm,184051,https://sr.aihuishou.com/image/3299589826592940327.png
